logical_day,product_group,item_id,item_name,item_type,port_id,port_name,listed_unit_price_before_tax,port_tax_rate,npc_pays_player,ordinary_quantity,is_infinite
2026-09-05,other,1583,2pd Standard Gun,Cannon,303,San José,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,115,San Juan,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,228,San Juan del Norte,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,62,San Lazaro,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,305,San Marcos,85,0.05,20,10057.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,56,Santa Cruz,85,0.05,20,10008.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,68,Santa Fe,85,0.05,20,10020.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,210,Santa Marta,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,57,Santa María,85,0.05,20,10012.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,348,Santanillas,85,0.05,20,10004.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,52,Santiago de Cuba,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,108,Santo Domingo,85,0.05,20,10016.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,176,Santo Tomé de Guayana,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,81,Savanna la Mar,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,331,Savannah,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,165,Scarborough,85,0.05,20,10012.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,266,Selam,85,0.05,20,10004.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,349,Serrana,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,366,Shroud Cay,85,0.05,20,10011.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,71,Siguanea,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,268,Sisal,85,0.05,20,10012.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,127,Spanish Town,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,309,Tampa,85,0.05,20,10024.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,263,Tantun Cuzamil,85,0.05,20,10024.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,213,Tolú,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,59,Trinidad,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,244,Truxillo,85,0.05,20,10004.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,343,Tumbado,85,0.05,20,10012.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,254,Turneffe,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,6,Turtle Cay,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,276,Vera Cruz,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,273,Victoria,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,159,Vieux-Fort,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,3,Walker's Cay,85,0.05,20,10008.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,360,Water Bay,85,0.05,20,10001.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,22,Watlings,85,0.05,20,10012.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,4,West End,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,174,Willemstad,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,364,William's Bay,85,0.05,20,10016.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,335,Wilmington,85,0.05,20,10000.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,262,Xpu Ha,85,0.05,20,10012.0,False
2026-09-05,other,1583,2pd Standard Gun,Cannon,181,Yaguaraparo,85,0.05,20,10000.0,False
2026-09-05,other,2044,32pd Blomefield,Cannon,129,Christiansted,288,0.05,69,12.0,False
2026-09-05,other,2044,32pd Blomefield,Cannon,104,Samaná,288,0.05,69,7.0,False
2026-09-05,other,53,32pd Carronade,Cannon,225,Almirante,181,0.05,43,4.0,False
2026-09-05,other,53,32pd Carronade,Cannon,123,Amalienborg,181,0.05,43,60.0,False
2026-09-05,other,53,32pd Carronade,Cannon,137,Basseterre Town,181,0.05,43,12.0,False
2026-09-05,other,53,32pd Carronade,Cannon,257,Bensalem,181,0.05,43,6.0,False
2026-09-05,other,53,32pd Carronade,Cannon,243,Black River,181,0.05,43,36.0,False
2026-09-05,other,53,32pd Carronade,Cannon,230,Bluefields,181,0.05,43,1323.0,False
2026-09-05,other,53,32pd Carronade,Cannon,245,Bonacca,181,0.05,43,438.0,False
2026-09-05,other,53,32pd Carronade,Cannon,222,Calobelo,181,0.05,43,14.0,False
2026-09-05,other,53,32pd Carronade,Cannon,269,Campeche,181,0.05,43,5816.0,False
2026-09-05,other,53,32pd Carronade,Cannon,216,Canalete,181,0.05,43,2.0,False
2026-09-05,other,53,32pd Carronade,Cannon,223,Concepción,181,0.05,43,6.0,False
2026-09-05,other,53,32pd Carronade,Cannon,207,Coquibacoa,181,0.05,43,411.0,False
2026-09-05,other,53,32pd Carronade,Cannon,189,Cumaná,181,0.05,43,1028.0,False
2026-09-05,other,53,32pd Carronade,Cannon,72,George Town,181,0.05,43,3.0,False
2026-09-05,other,53,32pd Carronade,Cannon,240,Gracias a Dios,181,0.05,43,55.0,False
2026-09-05,other,53,32pd Carronade,Cannon,233,Great River,181,0.05,43,169.0,False
2026-09-05,other,53,32pd Carronade,Cannon,83,Jacmel,181,0.05,43,2.0,False
2026-09-05,other,53,32pd Carronade,Cannon,85,La Navasse,181,0.05,43,24.0,False
2026-09-05,other,53,32pd Carronade,Cannon,204,Maracaibo,181,0.05,43,2.0,False
2026-09-05,other,53,32pd Carronade,Cannon,227,Matina,181,0.05,43,938.0,False
2026-09-05,other,53,32pd Carronade,Cannon,185,Pampatar,181,0.05,43,15.0,False
2026-09-05,other,53,32pd Carronade,Cannon,91,Port-au-Prince,181,0.05,43,3.0,False
2026-09-05,other,53,32pd Carronade,Cannon,220,Portobelo,181,0.05,43,26.0,False
2026-09-05,other,53,32pd Carronade,Cannon,271,Puerto Real,181,0.05,43,726.0,False
2026-09-05,other,53,32pd Carronade,Cannon,43,Remedios,181,0.05,43,20.0,False
2026-09-05,other,53,32pd Carronade,Cannon,236,San Andrés,181,0.05,43,52.0,False
2026-09-05,other,53,32pd Carronade,Cannon,115,San Juan,181,0.05,43,1.0,False
2026-09-05,other,53,32pd Carronade,Cannon,62,San Lazaro,181,0.05,43,24.0,False
2026-09-05,other,53,32pd Carronade,Cannon,56,Santa Cruz,181,0.05,43,2.0,False
2026-09-05,other,53,32pd Carronade,Cannon,68,Santa Fe,181,0.05,43,26.0,False
2026-09-05,other,53,32pd Carronade,Cannon,57,Santa María,181,0.05,43,24.0,False
2026-09-05,other,53,32pd Carronade,Cannon,348,Santanillas,181,0.05,43,28.0,False
2026-09-05,other,53,32pd Carronade,Cannon,331,Savannah,181,0.05,43,10.0,False
2026-09-05,other,53,32pd Carronade,Cannon,349,Serrana,181,0.05,43,58.0,False
2026-09-05,other,53,32pd Carronade,Cannon,71,Siguanea,181,0.05,43,8.0,False
2026-09-05,other,53,32pd Carronade,Cannon,59,Trinidad,181,0.05,43,21.0,False
2026-09-05,other,53,32pd Carronade,Cannon,244,Truxillo,181,0.05,43,22.0,False
2026-09-05,other,53,32pd Carronade,Cannon,335,Wilmington,181,0.05,43,42.0,False
2026-09-05,other,60,32pd Long Gun,Cannon,74,Cayman Brac,288,0.05,69,1.0,False
2026-09-05,other,60,32pd Long Gun,Cannon,85,La Navasse,288,0.05,69,68.0,False
2026-09-05,other,60,32pd Long Gun,Cannon,271,Puerto Real,288,0.05,69,16.0,False
2026-09-05,other,60,32pd Long Gun,Cannon,104,Samaná,288,0.05,69,20.0,False
2026-09-05,other,60,32pd Long Gun,Cannon,57,Santa María,288,0.05,69,1.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,113,Aguadilla,225,0.05,53,18176.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,225,Almirante,225,0.05,53,87.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,123,Amalienborg,225,0.05,53,4401.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,150,Aves,225,0.05,53,13777.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,321,Ays,225,0.05,53,10.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,103,Bahía Escocesa,225,0.05,53,16661.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,35,Baja,225,0.05,53,2.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,50,Baracoa,225,0.05,53,1331.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,111,Barahona,225,0.05,53,166.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,146,Basse-Terre,225,0.05,53,11122.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,137,Basseterre Town,225,0.05,53,837.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,253,Belize,225,0.05,53,14020.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,257,Bensalem,225,0.05,53,7683.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,243,Black River,225,0.05,53,53.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,230,Bluefields,225,0.05,53,9994.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,245,Bonacca,225,0.05,53,2557.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,237,Brangman's Bluff,225,0.05,53,8.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,161,Bridgetown,225,0.05,53,748.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,329,Brunswick,225,0.05,53,208.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,208,Cabo de la Vela,225,0.05,53,158.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,222,Calobelo,225,0.05,53,154.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,149,Camp du Roy,225,0.05,53,224.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,269,Campeche,225,0.05,53,9505.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,216,Canalete,225,0.05,53,270.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,193,Caracas,225,0.05,53,2154.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,212,Cartagena de Indias,225,0.05,53,3670.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,198,Casigua,225,0.05,53,6.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,74,Cayman Brac,225,0.05,53,206.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,323,Cayo Biscayno,225,0.05,53,157.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,177,Caño Araguao,225,0.05,53,235.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,270,Champotón,225,0.05,53,1322.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,333,Charleston,225,0.05,53,7462.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,258,Chinchorro,225,0.05,53,114.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,129,Christiansted,225,0.05,53,8411.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,134,Codrington,225,0.05,53,389.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,223,Concepción,225,0.05,53,28.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,259,Congrios,225,0.05,53,3956.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,264,Conil,225,0.05,53,480.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,207,Coquibacoa,225,0.05,53,641.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,66,Corrientes,225,0.05,53,30.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,361,Crown Haven,225,0.05,53,67.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,189,Cumaná,225,0.05,53,716.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,214,Dariena,225,0.05,53,242.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,274,Espíritu Santo,225,0.05,53,6680.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,116,Fajardo,225,0.05,53,17698.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,135,Fort Baai,225,0.05,53,15670.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,173,Fort Oranje,225,0.05,53,5981.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,175,Fort Zoutman,225,0.05,53,3132.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,156,Fort-Royal,225,0.05,53,9854.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,183,Galdonas,225,0.05,53,1723.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,311,Gasparilla,225,0.05,53,32.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,72,George Town,225,0.05,53,600.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,334,Georgetown,225,0.05,53,686.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,201,Gibraltar,225,0.05,53,2.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,16,Governor's Harbour,225,0.05,53,244.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,240,Gracias a Dios,225,0.05,53,1285.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,33,Grand Turk,225,0.05,53,22.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,231,Great Corn,225,0.05,53,3816.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,233,Great River,225,0.05,53,1791.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,179,Guayaguayare,225,0.05,53,877.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,117,Guayama,225,0.05,53,2522.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,133,Gustavia,225,0.05,53,1265.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,119,Guánica,225,0.05,53,5516.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,130,Hat Island,225,0.05,53,196.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,106,Higüey,225,0.05,53,46016.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,370,Island Harbour,225,0.05,53,5763.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,83,Jacmel,225,0.05,53,3626.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,88,Jérémie,225,0.05,53,47556.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,313,Key West,225,0.05,53,680.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,79,Kingston / Port Royal,225,0.05,53,412.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,162,Kingstown,225,0.05,53,1026.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,170,La Blanquilla,225,0.05,53,60.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,38,La Habana,225,0.05,53,3352.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,100,La Isabela,225,0.05,53,2815.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,112,La Mona,225,0.05,53,87.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,85,La Navasse,225,0.05,53,1391.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,171,La Orchilla,225,0.05,53,30.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,96,La Tortue,225,0.05,53,42.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,154,La Trinité,225,0.05,53,368.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,172,Las Aves,225,0.05,53,3.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,307,Las Sabinas,225,0.05,53,24.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,314,Las Tortugas,225,0.05,53,2.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,86,Les Cayes,225,0.05,53,12588.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,90,Léogane,225,0.05,53,1326.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,105,Macao,225,0.05,53,31601.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,55,Manzanillo,225,0.05,53,963.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,204,Maracaibo,225,0.05,53,644.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,131,Marigot,225,0.05,53,6156.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,227,Matina,225,0.05,53,2754.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,197,Mitara,225,0.05,53,544.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,27,Mortimer Town,225,0.05,53,2.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,14,Nassau,225,0.05,53,80.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,297,Nouvelle-Orléans,225,0.05,53,5273.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,46,Nuevitas,225,0.05,53,18.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,250,Omoa,225,0.05,53,117.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,136,Oranjestad,225,0.05,53,7147.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,185,Pampatar,225,0.05,53,326.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,30,Parrot Cay,225,0.05,53,178.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,180,Pedernales,225,0.05,53,3872.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,301,Penzacola,225,0.05,53,2370.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,65,Pinar del Río,225,0.05,53,2507.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,252,Placentia,225,0.05,53,419.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,218,Playón,225,0.05,53,856.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,369,Plymouth,225,0.05,53,1507.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,145,Pointe-à-Pitre,225,0.05,53,195.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,77,Port Antonio,225,0.05,53,125.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,91,Port-au-Prince,225,0.05,53,1054.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,95,Port-de-Paix,225,0.05,53,4.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,54,Portillo,225,0.05,53,22.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,220,Portobelo,225,0.05,53,602.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,194,Puerto Cabello,225,0.05,53,48.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,169,Puerto de España,225,0.05,53,1186.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,49,Puerto de Nipe,225,0.05,53,524.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,101,Puerto Plata,225,0.05,53,32772.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,271,Puerto Real,225,0.05,53,6065.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,191,Píritu,225,0.05,53,72.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,152,Roseau,225,0.05,53,61179.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,246,Ruatan,225,0.05,53,443.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,209,Río de la Hacha,225,0.05,53,24.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,164,Saint George,225,0.05,53,5348.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,355,Saint George's Town,225,0.05,53,32.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,140,Saint John's,225,0.05,53,4325.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,296,Saint-Malo,225,0.05,53,3523.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,92,Saint-Marc,225,0.05,53,211.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,94,Saint-Nicolas,225,0.05,53,1868.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,256,Salamanca,225,0.05,53,1605.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,82,Sale-Trou,225,0.05,53,1341.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,104,Samaná,225,0.05,53,4917.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,326,San Agustín,225,0.05,53,6.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,236,San Andrés,225,0.05,53,192.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,303,San José,225,0.05,53,3616.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,115,San Juan,225,0.05,53,7038.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,228,San Juan del Norte,225,0.05,53,20.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,56,Santa Cruz,225,0.05,53,68.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,68,Santa Fe,225,0.05,53,25.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,210,Santa Marta,225,0.05,53,3054.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,57,Santa María,225,0.05,53,312.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,52,Santiago de Cuba,225,0.05,53,2.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,108,Santo Domingo,225,0.05,53,48182.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,176,Santo Tomé de Guayana,225,0.05,53,49.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,81,Savanna la Mar,225,0.05,53,22.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,331,Savannah,225,0.05,53,581.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,165,Scarborough,225,0.05,53,50.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,266,Selam,225,0.05,53,45.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,349,Serrana,225,0.05,53,30.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,71,Siguanea,225,0.05,53,30.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,268,Sisal,225,0.05,53,16823.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,127,Spanish Town,225,0.05,53,325.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,309,Tampa,225,0.05,53,2637.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,263,Tantun Cuzamil,225,0.05,53,3238.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,213,Tolú,225,0.05,53,708.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,59,Trinidad,225,0.05,53,1700.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,244,Truxillo,225,0.05,53,1324.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,254,Turneffe,225,0.05,53,2313.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,276,Vera Cruz,225,0.05,53,22339.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,273,Victoria,225,0.05,53,4860.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,159,Vieux-Fort,225,0.05,53,2254.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,174,Willemstad,225,0.05,53,2711.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,364,William's Bay,225,0.05,53,111.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,335,Wilmington,225,0.05,53,203.0,False
2026-09-05,other,68,32pd Medium Gun,Cannon,262,Xpu Ha,225,0.05,53,7857.0,False
2026-09-05,other,2054,32pd Navy Gun,Cannon,129,Christiansted,288,0.05,69,12.0,False
2026-09-05,other,1712,36pd Congreve,Cannon,243,Black River,246,0.05,58,7.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,269,Campeche,309,0.05,73,1429.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,72,George Town,309,0.05,73,24.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,85,La Navasse,309,0.05,73,57.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,86,Les Cayes,309,0.05,73,59.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,82,Sale-Trou,309,0.05,73,15.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,104,Samaná,309,0.05,73,58.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,115,San Juan,309,0.05,73,30.0,False
2026-09-05,other,692,36pd Long Gun,Cannon,273,Victoria,309,0.05,73,7.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,113,Aguadilla,246,0.05,58,1676.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,123,Amalienborg,246,0.05,58,2348.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,150,Aves,246,0.05,58,5060.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,321,Ays,246,0.05,58,12.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,103,Bahía Escocesa,246,0.05,58,30.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,50,Baracoa,246,0.05,58,324.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,146,Basse-Terre,246,0.05,58,2004.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,137,Basseterre Town,246,0.05,58,71.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,253,Belize,246,0.05,58,5580.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,257,Bensalem,246,0.05,58,2682.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,243,Black River,246,0.05,58,360.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,230,Bluefields,246,0.05,58,7691.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,245,Bonacca,246,0.05,58,778.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,161,Bridgetown,246,0.05,58,382.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,149,Camp du Roy,246,0.05,58,21.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,269,Campeche,246,0.05,58,2962.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,216,Canalete,246,0.05,58,520.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,193,Caracas,246,0.05,58,2192.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,212,Cartagena de Indias,246,0.05,58,2786.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,198,Casigua,246,0.05,58,26.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,74,Cayman Brac,246,0.05,58,354.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,323,Cayo Biscayno,246,0.05,58,208.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,270,Champotón,246,0.05,58,150.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,333,Charleston,246,0.05,58,2806.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,129,Christiansted,246,0.05,58,2282.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,134,Codrington,246,0.05,58,24.0,False
2026-09-05,other,693,36pd Medium Gun,Cannon,223,Concepción,246,0.05,58,306.0,False
